strain,time (s)
7.934120051219163e-21,-4.4068069439999995
8.868939418309528e-21,-4.4063186627499995
9.79534288965399e-21,-4.4058303814999995
1.071244091720571e-20,-4.4053421002499995
1.1619352650210124e-20,-4.4048538189999995
1.2515206782631164e-20,-4.4043655377499995
1.339914239177478e-20,-4.4038772564999995
1.4270309767301252e-20,-4.4033889752499995
1.512787122982715e-20,-4.4029006939999995
1.5971001938326395e-20,-4.4024124127499995
1.679889068555033e-20,-4.4019241314999995
1.7610740680698533e-20,-4.4014358502499995
1.8405770318582517e-20,-4.4009475689999995
1.9183213934538472e-20,-4.4004592877499995
1.9942322544357302e-20,-4.3999710064999995
2.0682364568514785e-20,-4.3994827252499995
2.14026265399994e-20,-4.3989944439999995
2.2102413795049618e-20,-4.3985061627499995
2.2781051146130466e-20,-4.3980178814999995
2.3437883536493886e-20,-4.3975296002499995
2.4072276675685522e-20,-4.3970413189999995
2.4683617655379093e-20,-4.3965530377499995
2.527131554493658e-20,-4.3960647564999995
2.5834801966113025e-20,-4.3955764752499995
2.6373531646343618e-20,-4.3950881939999995
2.688698295007116e-20,-4.3945999127499995
2.73746583875929e-20,-4.3941116314999995
2.7836085100926674e-20,-4.3936233502499995
2.827081532621878e-20,-4.3931350689999995
2.8678426832237375e-20,-4.3926467877499995
2.905852333451855e-20,-4.3921585064999995
2.941073488475525e-20,-4.3916702252499995
2.973471823504235e-20,-4.3911819439999995
3.003015717661592e-20,-4.3906936627499995
3.0296762852748e-20,-4.3902053814999995
3.0534274045484024e-20,-4.3897171002499995
3.0742457435933836e-20,-4.3892288189999995
3.092110783785328e-20,-4.3887405377499995
3.107004840427865e-20,-4.3882522564999995
3.118913080700183e-20,-4.3877639752499995
3.127823538870033e-20,-4.3872756939999995
3.133727128756233e-20,-4.3867874127499995
3.136617653427322e-20,-4.3862991314999995
3.136491812125683e-20,-4.3858108502499995
3.133349204409082e-20,-4.3853225689999995
3.1271923315042924e-20,-4.3848342877499995
3.11802659487008e-20,-4.3843460064999995
3.105860291969595e-20,-4.3838577252499995
3.0907046092548185e-20,-4.3833694439999995
3.0725736123684535e-20,-4.3828811627499995
3.0514842335713003e-20,-4.3823928814999995
3.0274562564058425e-20,-4.3819046002499995
3.0005122976094405e-20,-4.3814163189999995
2.970677786293151e-20,-4.3809280377499995
2.937980940404904e-20,-4.3804397564999995
2.902452740498292e-20,-4.3799514752499995
2.864126900830925e-20,-4.3794631939999995
2.8230398378188525e-20,-4.3789749127499995
2.779230635876078e-20,-4.3784866314999995
2.732741010670825e-20,-4.3779983502499995
2.683615269832573e-20,-4.3775100689999995
2.631900271146522e-20,-4.3770217877499995
2.5776453782744556e-20,-4.3765335064999995
2.520902414043428e-20,-4.3760452252499995
2.461725611346089e-20,-4.3755569439999995
2.4001715616987297e-20,-4.3750686627499995
2.336299161505487e-20,-4.3745803814999995
2.2701695560792984e-20,-4.3740921002499995
2.201846081472464e-20,-4.3736038189999995
2.1313942041718013e-20,-4.3731155377499995
2.058881458715393e-20,-4.3726272564999995
1.984377383290087e-20,-4.3721389752499995
1.907953453370775e-20,-4.3716506939999995
1.8296830134644875e-20,-4.3711624127499995
1.749641207024147e-20,-4.3706741314999995
1.667904904598613e-20,-4.3701858502499995
1.5845526302875102e-20,-4.3696975689999995
1.4996644865708044e-20,-4.3692092877499995
1.413322077584901e-20,-4.3687210064999995
1.3256084309184623e-20,-4.3682327252499995
1.2366079180025914e-20,-4.3677444439999995
1.1464061731715957e-20,-4.3672561627499995
1.0550900114715905e-20,-4.3667678814999995
9.627473452957552e-21,-4.3662796002499995
8.694670999260288e-21,-4.3657913189999995
7.75339128062194e-21,-4.3653030377499995
6.804541234203521e-21,-4.3648147564999995
5.8490353348371175e-21,-4.3643264752499995
4.887794714894138e-21,-4.3638381939999995
3.921746277360816e-21,-4.3633499127499995
2.9518218029728464e-21,-4.3628616314999995
1.978957052268662e-21,-4.3623733502499995
1.0040908634250456e-21,-4.3618850689999995
2.816424674531129e-23,-4.3613967877499995
-9.478805233283495e-22,-4.3609085064999995
-1.9231008178023558e-21,-4.3604202252499995
-2.896554563440699e-21,-4.3599319439999995
-3.8673011529179454e-21,-4.3594436627499995
-4.834402353935851e-21,-4.3589553814999995
-5.7969232164246375e-21,-4.3584671002499995
-6.7539329769532456e-21,-4.3579788189999995
-7.704505959470784e-21,-4.3574905377499995
-8.647722471509264e-21,-4.3570022564999995
-9.582669694978296e-21,-4.3565139752499995
-1.0508442570687791e-20,-4.3560256939999995
-1.1424144675741585e-20,-4.3555374127499995
-1.2328889092949365e-20,-4.3550491314999995
-1.322179927141363e-20,-4.3545608502499995
-1.4102009877454193e-20,-4.3540725689999995
-1.496866763504311e-20,-4.3535842877499995
-1.5820932154932653e-20,-4.3530960064999995
-1.6657976751668163e-20,-4.3526077252499995
-1.7478989247690216e-20,-4.3521194439999995
-1.828317276374154e-20,-4.3516311627499995
-1.9069746494807718e-20,-4.3511428814999995
-1.983794647083376e-20,-4.3506546002499995
-2.0587026301472686e-20,-4.3501663189999995
-2.1316257904138174e-20,-4.3496780377499995
-2.2024932214648574e-20,-4.3491897564999995
-2.2712359879764793e-20,-4.3487014752499995
-2.3377871930944645e-20,-4.3482131939999995
-2.402082043865062e-20,-4.3477249127499995
-2.4640579146569075e-20,-4.3472366314999995
-2.523654408511644e-20,-4.3467483502499995
-2.5808134163628483e-20,-4.3462600689999995
-2.6354791740648226e-20,-4.3457717877499995
-2.6875983171750136e-20,-4.3452835064999995
-2.737119933435803e-20,-4.3447952252499995
-2.783995612884088e-20,-4.3443069439999995
-2.8281794955390324e-20,-4.3438186627499995
-2.8696283167412633e-20,-4.3433303814999995
-2.90830144995081e-20,-4.3428421002499995
-2.94416094699294e-20,-4.3423538189999995
-2.977171575726156e-20,-4.3418655377499995
-3.0073008550945906e-20,-4.3413772564999995
-3.0345190875295384e-20,-4.3408889752499995
-3.058799388667364e-20,-4.3404006939999995
-3.080117714353671e-20,-4.3399124127499995
-3.098452884906198e-20,-4.3394241314999995
-3.113786606611538e-20,-4.3389358502499995
-3.1261034904334573e-20,-4.3384475689999995
-3.1353910679133e-20,-4.3379592877499995
-3.1416398042456326e-20,-4.3374710064999995
-3.1448431085150393e-20,-4.3369827252499995
-3.1449973410827316e-20,-4.3364944439999995
-3.142101818114362e-20,-4.3360061627499995
-3.136158813243225e-20,-4.3355178814999995
-3.127173556365798e-20,-4.3350296002499995
-3.115154229569345e-20,-4.3345413189999995
-3.100111960194096e-20,-4.3340530377499995
-3.0820608110352927e-20,-4.3335647564999995
-3.061017767693187e-20,-4.3330764752499995
-3.037002723081794e-20,-4.3325881939999995
-3.010038459110073e-20,-4.3320999127499995
-2.980150625551804e-20,-4.3316116314999995
-2.9473677161233435e-20,-4.3311233502499995
-2.911721041791015e-20,-4.3306350689999995
-2.873244701332693e-20,-4.3301467877499995
-2.831975549180723e-20,-4.3296585064999995
-2.787953160576121e-20,-4.3291702252499995
-2.741219794066431e-20,-4.3286819439999995
-2.691820351382402e-20,-4.3281936627499995
-2.6398023347310662e-20,-4.3277053814999995
-2.5852158015454764e-20,-4.3272171002499995
-2.5281133167336492e-20,-4.3267288189999995
-2.4685499024719777e-20,-4.3262405377499995
-2.4065829855905363e-20,-4.3257522564999995
-2.3422723426002758e-20,-4.3252639752499995
-2.2756800424142004e-20,-4.3247756939999995
-2.2068703868171774e-20,-4.3242874127499995
-2.1359098487410028e-20,-4.3237991314999995
-2.0628670084035705e-20,-4.3233108502499995
-1.987812487373236e-20,-4.3228225689999995
-1.910818880621341e-20,-4.3223342877499995
-1.831960686627921e-20,-4.3218460064999995
-1.7513142356076643e-20,-4.3213577252499995
-1.6689576159248017e-20,-4.3208694439999995
-1.5849705987677163e-20,-4.3203811627499995
-1.4994345611554873e-20,-4.3198928814999995
-1.4124324073505275e-20,-4.3194046002499995
-1.3240484887528971e-20,-4.3189163189999995
-1.2343685223533401e-20,-4.3184280377499995
-1.1434795078238174e-20,-4.3179397564999995
-1.0514696433253633e-20,-4.3174514752499995
-9.584282401145444e-21,-4.3169631939999995
-8.644456360310375e-21,-4.3164749127499995
-7.696131079499022e-21,-4.3159866314999995
-6.740227832832583e-21,-4.3154983502499995
-5.777675506169104e-21,-4.3150100689999995
-4.8094096956856705e-21,-4.3145217877499995
-3.836371799549823e-21,-4.3140335064999995
-2.8595081035597187e-21,-4.3135452252499995
-1.8797688616414693e-21,-4.3130569439999995
-8.98107372095775e-22,-4.3125686627499995
8.452094950950833e-23,-4.3120803814999995
1.0671594998989619e-21,-4.3115921002499995
2.0488514191979623e-21,-4.3111038189999995
3.0286405226832707e-21,-4.3106155377499995
4.005572232270055e-21,-4.3101272564999995
4.9786945068259164e-21,-4.3096389752499995
5.947058770406646e-21,-4.3091506939999995
6.909720837508139e-21,-4.3086624127499995
7.865741834431029e-21,-4.3081741314999995
8.814189115858815e-21,-4.3076858502499995
9.75413717575351e-21,-4.3071975689999995
1.0684668551679189e-20,-4.3067092877499995
1.1604874721667774e-20,-4.3062210064999995
1.2513856992749271e-20,-4.3057327252499995
1.3410727380277232e-20,-4.3052444439999995
1.4294609477186416e-20,-4.3047561627499995
1.5164639312330242e-20,-4.3042678814999995
1.6019966197056963e-20,-4.3037796002499995
1.6859753559191377e-20,-4.3032913189999995
1.7683179763603724e-20,-4.3028030377499995
1.848943891855799e-20,-4.3023147564999995
1.927774166704721e-20,-4.3018264752499995
2.0047315962334654e-20,-4.3013381939999995
2.0797407826937524e-20,-4.3008499127499995
2.1527282094304713e-20,-4.3003616314999995
2.2236223132455157e-20,-4.2998733502499995
2.292353554886215e-20,-4.2993850689999995
2.358854487588709e-20,-4.2988967877499995
2.423059823608257e-20,-4.2984085064999995
2.4849064986706617e-20,-4.2979202252499995
2.5443337342807217e-20,-4.2974319439999995
2.6012830978259912e-20,-4.2969436627499995
2.6556985604158787e-20,-4.2964553814999995
2.707526552398557e-20,-4.2959671002499995
2.756716016500362e-20,-4.2954788189999995
2.803218458534473e-20,-4.2949905377499995
2.846987995628211e-20,-4.2945022564999995
2.887981401920625e-20,-4.2940139752499995
2.926158151684348e-20,-4.2935256939999995
2.9614804598284325e-20,-4.2930374127499995
2.9939133197411704e-20,-4.2925491314999995
3.023424538434667e-20,-4.2920608502499995
3.049984768955423e-20,-4.2915725689999995
3.073567540027857e-20,-4.2910842877499995
3.094149282900488e-20,-4.2905960064999995
3.111709355367028e-20,-4.2901077252499995
3.126230062937538e-20,-4.2896194439999995
3.1376966771375206e-20,-4.2891311627499995
3.146097450915565e-20,-4.2886428814999995
3.151423631143075e-20,-4.2881546002499995
3.1536694681923346e-20,-4.2876663189999995
3.152832222582123e-20,-4.2871780377499995
3.148912168682849e-20,-4.2866897564999995
3.1419125954761334e-20,-4.2862014752499995
3.1318398043665835e-20,-4.2857131939999995
3.118703104046407e-20,-4.2852249127499995
3.102514802416424e-20,-4.2847366314999995
3.08329019556985e-20,-4.2842483502499995
3.061047553848176e-20,-4.2837600689999995
3.0358081049812885e-20,-4.2832717877499995
3.00759601432686e-20,-4.2827835064999995
2.976438362226854e-20,-4.2822952252499995
2.942365118501876e-20,-4.2818069439999995
2.905409114106884e-20,-4.2813186627499995
2.8656060099744977e-20,-4.2808303814999995
2.8229942630750974e-20,-4.2803421002499995
2.7776150897254193e-20,-4.2798538189999995
2.729512426180219e-20,-4.2793655377499995
2.678732886552311e-20,-4.2788772564999995
2.6253257181602407e-20,-4.2783889752499995
2.569342754155017e-20,-4.2779006939999995
2.5108383635837774e-20,-4.2774124127499995
2.4498693990052012e-20,-4.2769241314999995
2.3864951416510066e-20,-4.2764358502499995
2.320777244185286e-20,-4.2759475689999995
2.252779671116521e-20,-4.2754592877499995
2.1825686369194775e-20,-4.2749710064999995
2.1102125419264025e-20,-4.2744827252499995
2.0357819060492373e-20,-4.2739944439999995
1.95934930039681e-20,-4.2735061627499995
1.880989276852756e-20,-4.2730178814999995
1.800778295682316e-20,-4.2725296002499995
1.718794651237909e-20,-4.2720413189999995
1.635118395835393e-20,-4.2715530377499995
1.5498312618746165e-20,-4.2710647564999995
1.463016582279906e-20,-4.2705764752499995
1.3747592093374372e-20,-4.2700881939999995
1.2851454320084155e-20,-4.2695999127499995
1.1942628917983581e-20,-4.2691116314999995
1.1022004972641997e-20,-4.2686233502499995
1.0090483372424878e-20,-4.2681350689999995
9.148975928829628e-21,-4.2676467877499995
8.198404485734476e-21,-4.2671585064999995
7.239700018427297e-21,-4.2666702252499995
6.273801723292444e-21,-4.2661819439999995
5.301656099046127e-21,-4.2656936627499995
4.324216020416311e-21,-4.2652053814999995
3.3424398051725945e-21,-4.2647171002499995
2.3572902754180192e-21,-4.2642288189999995
1.369733814062735e-21,-4.2637405377499995
3.807394174017525e-22,-4.2632522564999995
-6.087222552753484e-22,-4.2627639752499995
-1.5976798341085722e-21,-4.2622756939999995
-2.5851621921947628e-21,-4.2617874127499995
-3.570199399279949e-21,-4.2612991314999995
-4.5518236746812005e-21,-4.2608108502499995
-5.529070338501282e-21,-4.2603225689999995
-6.500978760201058e-21,-4.2598342877499995
-7.466593303597131e-21,-4.2593460064999995
-8.424964267354298e-21,-4.2588577252499995
-9.375148820045104e-21,-4.2583694439999995
-1.031621192885757e-20,-4.2578811627499995
-1.1247227281033985e-20,-4.2573928814999995
-1.2167278197130675e-20,-4.2569046002499995
-1.3075458535199266e-20,-4.2564163189999995
-1.3970873584994153e-20,-4.2559280377499995
-1.4852640951323498e-20,-4.2554397564999995
-1.571989142566899e-20,-4.2549514752499995
-1.6571769845212532e-20,-4.2544631939999995
-1.7407435938418152e-20,-4.2539749127499995
-1.8226065156330485e-20,-4.2534866314999995
-1.9026849488767064e-20,-4.2529983502499995
-1.9808998264591407e-20,-4.2525100689999995
-2.0571738935274308e-20,-4.2520217877499995
-2.131431784096225e-20,-4.2515335064999995
-2.2036000958291807e-20,-4.2510452252499995
-2.2736074629204148e-20,-4.2505569439999995
-2.3413846270034008e-20,-4.2500686627499995
-2.406864506016455e-20,-4.2495803814999995
-2.4699822609560507e-20,-4.2490921002499995
-2.5306753604511846e-20,-4.2486038189999995
-2.5888836430941828e-20,-4.2481155377499995
-2.6445493774654263e-20,-4.2476272564999995
-2.6976173197916833e-20,-4.2471389752499995
-2.7480347691802497e-20,-4.2466506939999995
-2.7957516203731154e-20,-4.2461624127499995
-2.84072041396806e-20,-4.2456741314999995
-2.8828963840559245e-20,-4.2451858502499995
-2.92223750322582e-20,-4.2446975689999995
-2.9587045248926544e-20,-4.2442092877499995
-2.992261022903842e-20,-4.2437210064999995
-3.022873428384947e-20,-4.2432327252499995
-3.050511063786412e-20,-4.2427444439999995
-3.0751461740964944e-20,-4.2422561627499995
-3.0967539551882476e-20,-4.2417678814999995
-3.115312579271054e-20,-4.2412796002499995
-3.13080321742026e-20,-4.2407913189999995
-3.143210059161182e-20,-4.2403030377499995
-3.1525203290866885e-20,-4.2398147564999995
-3.1587243004904747e-20,-4.2393264752499995
-3.1618153060010845e-20,-4.2388381939999995
-3.161789745204647e-20,-4.2383499127499995
-3.1586470892473117e-20,-4.2378616314999995
-3.152389882411282e-20,-4.2373733502499995
-3.143023740661377e-20,-4.2368850689999995
-3.130557347161987e-20,-4.2363967877499995
-3.115002444767333e-20,-4.2359085064999995
-3.0963738254908703e-20,-4.2354202252499995
-3.0746893169626994e-20,-4.2349319439999995
-3.049969765886805e-20,-4.2344436627499995
-3.022239018512924e-20,-4.2339553814999995
-2.991523898140779e-20,-4.2334671002499995
-2.957854179677344e-20,-4.2329788189999995
-2.921262561270825e-20,-4.2324905377499995
-2.8817846330477287e-20,-4.2320022564999995
-2.839458842982532e-20,-4.2315139752499995
-2.794326459932084e-20,-4.2310256939999995
-2.746431533869844e-20,-4.2305374127499995
-2.6958208533577193e-20,-4.2300491314999995
-2.642543900296159e-20,-4.2295608502499995
-2.586652801995748e-20,-4.2290725689999995
-2.5282022806162137e-20,-4.2285842877499995
-2.467249600021561e-20,-4.2280960064999995
-2.4038545101023736e-20,-4.2276077252499995
-2.3380791886190505e-20,-4.2271194439999995
-2.2699881806220943e-20,-4.2266311627499995
-2.199648335508204e-20,-4.2261428814999995
-2.1271287417729162e-20,-4.2256546002499995
-2.052500659523295e-20,-4.2251663189999995
-1.97583745081609e-20,-4.2246780377499995
-1.897214507889158e-20,-4.2241897564999995
-1.8167091793558643e-20,-4.2237014752499995
-1.7344006944346123e-20,-4.2232131939999995
-1.650370085287108e-20,-4.2227249127499995
-1.564700107541349e-20,-4.2222366314999995
-1.4774751590768976e-20,-4.2217483502499995
-1.38878119715189e-20,-4.2212600689999995
-1.29870565395281e-20,-4.2207717877499995
-1.2073373506498255e-20,-4.2202835064999995
-1.1147664100416758e-20,-4.2197952252499995
-1.0210841678762366e-20,-4.2193069439999995
-9.26383082933229e-21,-4.2188186627499995
-8.307566459577783e-21,-4.2183303814999995
-7.342992875342297e-21,-4.2178421002499995
-6.371062849907311e-21,-4.2173538189999995
-5.392736684262228e-21,-4.2168655377499995
-4.408981259524422e-21,-4.2163772564999995
-3.4207690824426746e-21,-4.2158889752499995
-2.4290773249237834e-21,-4.2154006939999995
-1.4348868585323196e-21,-4.2149124127499995
-4.391812849150123e-22,-4.2144241314999995
5.5705403689380255e-22,-4.2139358502499995
1.5528329653302935e-21,-4.2134475689999995
2.5471695530246985e-21,-4.2129592877499995
3.539079023475262e-21,-4.2124710064999995
4.5275787454676514e-21,-4.2119827252499995
5.511689206765303e-21,-4.2114944439999995
6.49043498524057e-21,-4.2110061627499995
7.462845716372612e-21,-4.2105178814999995
8.427957056149357e-21,-4.2100296002499995
9.384811638419707e-21,-4.2095413189999995
1.0332460025743769e-20,-4.2090530377499995
1.1269961652795585e-20,-4.2085647564999995
1.2196385761380529e-20,-4.2080764752499995
1.3110812326135585e-20,-4.2075881939999995
1.4012332969992265e-20,-4.2070999127499995
1.4900051868486616e-20,-4.2066116314999995
1.5773086642017634e-20,-4.2061233502499995
1.6630569235161342e-20,-4.2056350689999995
1.7471646782162992e-20,-4.2051467877499995
1.8295482457741508e-20,-4.2046585064999995
1.9101256312357256e-20,-4.2041702252499995
1.9888166091104347e-20,-4.2036819439999995
2.065542803540779e-20,-4.2031936627499995
2.1402277666723287e-20,-4.2027053814999995
2.2127970551451156e-20,-4.2022171002499995
2.283178304629658e-20,-4.2017288189999995
2.3513013023327312e-20,-4.2012405377499995
2.417098057399898e-20,-4.2007522564999995
2.4805028691438232e-20,-4.2002639752499995
2.541452393029551e-20,-4.1997756939999995
2.599885704350282e-20,-4.1992874127499995
2.6557443595289897e-20,-4.1987991314999995
2.708972454984104e-20,-4.1983108502499995
2.7595166834993513e-20,-4.1978225689999995
2.807326388040714e-20,-4.1973342877499995
2.852353612965611e-20,-4.1968460064999995
2.894553152572182e-20,-4.1963577252499995
2.9338825969391523e-20,-4.1958694439999995
2.970302375009292e-20,-4.1953811627499995
3.003775794872291e-20,-4.1948928814999995
3.0342690812056335e-20,-4.1944046002499995
3.0617514098347845e-20,-4.1939163189999995
3.086194939376896e-20,-4.1934280377499995
3.1075748399350894e-20,-4.1929397564999995
3.125869318813318e-20,-4.1924514752499995
3.141059643224669e-20,-4.1919631939999995
3.153130159969048e-20,-4.1914749127499995
3.162068312059112e-20,-4.1909866314999995
3.167864652276343e-20,-4.1904983502499995
3.1705128536422224e-20,-4.1900100689999995
3.1700097167925076e-20,-4.1895217877499995
3.166355174245681e-20,-4.1890335064999995
3.159552291559721e-20,-4.1885452252499995
3.1496072653744504e-20,-4.1880569439999995
3.136529418339796e-20,-4.1875686627499995
3.120331190933397e-20,-4.1870803814999995
3.101028130174101e-20,-4.1865921002499995
3.0786388752409605e-20,-4.1861038189999995
3.05318514001043e-20,-4.1856155377499995
3.0246916925275817e-20,-4.1851272564999995
2.993186331430116e-20,-4.1846389752499995
2.958699859347114e-20,-4.1841506939999995
2.9212660532973754e-20,-4.1836624127499995
2.88092163211532e-20,-4.1831741314999995
2.8377062209352316e-20,-4.1826858502499995
2.791662312767768e-20,-4.1821975689999995
2.742835227205437e-20,-4.1817092877499995
2.6912730662966104e-20,-4.1812210064999995
2.6370266676306557e-20,-4.1807327252499995
2.5801495546792958e-20,-4.1802444439999995
2.5206978844423777e-20,-4.1797561627499995
2.458730392448649e-20,-4.1792678814999995
2.3943083351649823e-20,-4.1787796002499995
2.3274954298701982e-20,-4.1782913189999995
2.258357792051767e-20,-4.1778030377499995
2.1869638703867264e-20,-4.1773147564999995
2.113384379370294e-20,-4.1768264752499995
2.0376922296578292e-20,-4.1763381939999995
1.959962456188736e-20,-4.1758499127499995
1.8802721441624802e-20,-4.1753616314999995
1.7987003529394844e-20,-4.1748733502499995
1.7153280379416828e-20,-4.1743850689999995
1.6302379706294317e-20,-4.1738967877499995
1.5435146566337138e-20,-4.1734085064999995
1.4552442521240294e-20,-4.1729202252499995
1.3655144784947518e-20,-4.1724319439999995
1.2744145354538105e-20,-4.1719436627499995
1.1820350125997805e-20,-4.1714553814999995
1.0884677995745276e-20,-4.1709671002499995
9.938059948805542e-21,-4.1704788189999995
8.981438134530316e-21,-4.1699905377499995
8.015764930781407e-21,-4.1695022564999995
7.042001997505234e-21,-4.1690139752499995
6.061119320637207e-21,-4.1685256939999995
5.074094247282411e-21,-4.1680374127499995
4.081910513134205e-21,-4.1675491314999995
3.0855572630947674e-21,-4.1670608502499995
2.0860280660719668e-21,-4.1665725689999995
1.0843199249322864e-21,-4.1660842877499995
8.14322825968938e-23,-4.1655960064999995
-9.216339747308313e-22,-4.1651077252499995
-1.923877516212442e-21,-4.1646194439999995
-2.924297565898817e-21,-4.1641311627499995
-3.921894902136712e-21,-4.1636428814999995
-4.915672855857736e-21,-4.1631546002499995
-5.904638306751762e-21,-4.1626663189999995
-6.887802676332906e-21,-4.1621780377499995
-7.864182916898814e-21,-4.1616897564999995
-8.832802495397435e-21,-4.1612014752499995
-9.792692371215072e-21,-4.1607131939999995
-1.0742891966904804e-20,-4.1602249127499995
-1.1682450130882317e-20,-4.1597366314999995
-1.2610426091123845e-20,-4.1592483502499995
-1.3525890398907131e-20,-4.1587600689999995
-1.442792586164839e-20,-4.1582717877499995
-1.5315628463896384e-20,-4.1577835064999995
-1.6188108275558103e-20,-4.1572952252499995
-1.7044490346439976e-20,-4.1568069439999995
-1.788391558620428e-20,-4.1563186627499995
-1.8705541628854336e-20,-4.1558303814999995
-1.950854368087369e-20,-4.1553421002499995
-2.029211535216453e-20,-4.1548538189999995
-2.1055469468945198e-20,-4.1543655377499995
-2.179783886778401e-20,-4.1538772564999995
-2.2518477169965884e-20,-4.1533889752499995
-2.321665953540562e-20,-4.1529006939999995
-2.389168339534602e-20,-4.1524124127499995
-2.4542869163092877e-20,-4.1519241314999995
-2.5169560922067333e-20,-4.1514358502499995
-2.5771127090473927e-20,-4.1509475689999995
-2.634696106190761e-20,-4.1504592877499995
-2.6896481821244874e-20,-4.1499710064999995
-2.741913453519225e-20,-4.1494827252499995
-2.791439111688457e-20,-4.1489944439999995
-2.838175076395707e-20,-4.1485061627499995
-2.882074046953695e-20,-4.1480178814999995
-2.923091550534779e-20,-4.1475296002499995
-2.9611859875876205e-20,-4.1470413189999995
-2.996318674607436e-20,-4.1465530377499995
-3.028453883951096e-20,-4.1460647564999995
-3.057558880665313e-20,-4.1455764752499995
-3.083603956333352e-20,-4.1450881939999995
-3.106562459904785e-20,-4.1445999127499995
-3.126410825475855e-20,-4.1441116314999995
-3.143128596991001e-20,-4.1436233502499995
-3.156698449839146e-20,-4.1431350689999995
-3.167106209321558e-20,-4.1426467877499995
-3.1743408659710534e-20,-4.1421585064999995
-3.178394587705593e-20,-4.1416702252499995
-3.179262728802402e-20,-4.1411819439999995
-3.176943835681958e-20,-4.1406936627499995
-3.1714396494943785e-20,-4.1402053814999995
-3.162755105503926e-20,-4.1397171002499995
-3.150898329270584e-20,-4.1392288189999995
-3.1358806296308316e-20,-4.1387405377499995
-3.1177164884829917e-20,-4.1382522564999995
-3.096423547385709e-20,-4.1377639752499995
-3.07202259098134e-20,-4.1372756939999995
-3.044537527259206e-20,-4.1367874127499995
-3.013995364676823e-20,-4.1362991314999995
-2.980426186160477e-20,-4.1358108502499995
-2.9438631200095246e-20,-4.1353225689999995
-2.904342307732023e-20,-4.1348342877499995
-2.8619028688423516e-20,-4.1343460064999995
-2.8165868626545304e-20,-4.1338577252499995
-2.7684392471080937e-20,-4.1333694439999995
-2.7175078346661016e-20,-4.1328811627499995
-2.6638432453282674e-20,-4.1323928814999995
-2.607498856804641e-20,-4.1319046002499995
-2.54853075189853e-20,-4.1314163189999995
-2.4869976631499478e-20,-4.1309280377499995
-2.4229609147937077e-20,-4.1304397564999995
-2.3564843620892294e-20,-4.1299514752499995
-2.287634328081274e-20,-4.1294631939999995
-2.2164795378541596e-20,-4.1289749127499995
-2.1430910503438786e-20,-4.1284866314999995
-2.0675421877755123e-20,-4.1279983502499995
-1.9899084627955222e-20,-4.1275100689999995
-1.910267503370948e-20,-4.1270217877499995
-1.8286989755297614e-20,-4.1265335064999995
-1.7452845040188857e-20,-4.1260452252499995
-1.6601075909586647e-20,-4.1255569439999995
-1.5732535325742945e-20,-4.1250686627499995
-1.484809334086986e-20,-4.1245803814999995
-1.3948636228495267e-20,-4.1240921002499995
-1.3035065598125863e-20,-4.1236038189999995
-1.2108297494098193e-20,-4.1231155377499995
-1.1169261479517305e-20,-4.1226272564999995
-1.0218899706195288e-20,-4.1221389752499995
-9.258165971518119e-21,-4.1216506939999995
-8.288024763181761e-21,-4.1211624127499995
-7.309450292753732e-21,-4.1206741314999995
-6.323425519024914e-21,-4.1201858502499995
-5.330941162129158e-21,-4.1196975689999995
-4.33299470941865e-21,-4.1192092877499995
-3.3305894140902235e-21,-4.1187210064999995
-2.3247332875671712e-21,-4.1182327252499995
-1.3164380866455262e-21,-4.1177444439999995
-3.067182964260637e-22,-4.1172561627499995
7.034098899533846e-22,-4.1167678814999995
1.7129295937526567e-21,-4.1162796002499995
2.7208242742077463e-21,-4.1157913189999995
3.726078752220533e-21,-4.1153030377499995
4.727680233130689e-21,-4.1148147564999995
5.724619327537462e-21,-4.1143264752499995
6.715891069142777e-21,-4.1138381939999995
7.700495928591187e-21,-4.1133499127499995
8.6774408222793e-21,-4.1128616314999995
9.645740115118078e-21,-4.1123733502499995
1.0604416616235075e-20,-4.1118850689999995
1.155250256660786e-20,-4.1113967877499995
1.2489040617630716e-20,-4.1109085064999995
1.3413084799621898e-20,-4.1104202252499995
1.432370147929304e-20,-4.1099319439999995
1.5219970305205767e-20,-4.1094436627499995
1.6100985140259533e-20,-4.1089553814999995
1.6965854980262148e-20,-4.1084671002499995
1.7813704857650288e-20,-4.1079788189999995
1.864367672943889e-20,-4.1074905377499995
1.9454930348500236e-20,-4.1070022564999995
2.0246644117279657e-20,-4.1065139752499995
2.101801592308165e-20,-4.1060256939999995
2.176826395407265e-20,-4.1055374127499995
2.2496627495166678e-20,-4.1050491314999995
2.3202367702981842e-20,-4.1045608502499995
2.3884768359072902e-20,-4.1040725689999995
2.4543136600670014e-20,-4.1035842877499995
2.5176803628173816e-20,-4.1030960064999995
2.5785125388679607e-20,-4.1026077252499995
2.6367483234829745e-20,-4.1021194439999995
2.6923284558315333e-20,-4.1016311627499995
2.74519633973742e-20,-4.1011428814999995
2.7952981017657845e-20,-4.1006546002499995
2.8425826465868557e-20,-4.1001663189999995
2.8870017095590775e-20,-4.0996780377499995
2.9285099064772476e-20,-4.0991897564999995
2.9670647804339497e-20,-4.0987014752499995
3.0026268457452945e-20,-4.0982131939999995
3.0351596288951496e-20,-4.0977249127499995
3.0646297064548776e-20,-4.0972366314999995
3.091006739938709e-20,-4.0967483502499995
3.1142635075578326e-20,-4.0962600689999995
